order_id,restaurant_id,zone,order_time,promised_delivery_time,actual_delivery_time,courier_id,distance_km,payment_type,order_value,customer_phone,order_status
101205,R105,Maadi,2026-02-25 20:18:00,2026-02-25 20:38:31.502436,2026-02-25 20:41:59.733493,C1085,4.2,cash,91.28,01538987540,delivered
101783,R12,maadi,2026-02-25 20:39:00,2026-02-25 21:09:44.569346,2026-02-25 21:05:12.937025,C1091,2.7,wallet,312.8,01178289180,delivered
102012,R112,El Maadi,2026-02-25 20:49:00,2026-02-25 21:17:15.012007,2026-02-25 21:16:23.460648,C1026,3.3,cash,96.79,01546241645,delivered
100811,R102,Mohandessin,2026-02-25 21:10:00,2026-02-25 21:31:21.004592,,,2.7,card,128.26,01539347600,cancelled
100519,R54,Zamalek,2026-02-25 21:13:00,2026-02-25 21:50:31.386138,2026-02-25 21:51:41.885497,C1032,7.1,wallet,222.01,01008269772,delivered
102822,R22,Nasr City,2026-02-26 07:28:00,2026-02-26 07:58:20.986880,2026-02-26 07:59:49.446226,C1002,7.2,cash,317.05,01031858843,delivered
102036,R130,Dokki,2026-02-26 08:00:00,2026-02-26 08:46:29.042659,2026-02-26 08:41:55.926543,C1199,8.9,card,170.97,01534915777,delivered
101043,R78,Maadi,2026-02-26 08:31:00,2026-02-26 09:05:20.925322,2026-02-26 09:00:46.676477,C1157,4.1,card,195.65,01169221973,delivered
102702,R17,Zamalek,2026-02-26 08:37:00,2026-02-26 09:28:57.482881,2026-02-26 09:27:47.068531,C1169,11.2,wallet,97.93,1046137237,delivered
100505,R68,Maadi,2026-02-26 09:08:00,2026-02-26 09:59:56.783873,2026-02-26 10:02:22.501206,C1080,11.1,cash,63.36,01286029013,delivered
101335,R40,Dokki,2026-02-26 09:08:00,2026-02-26 09:18:44.166082,2026-02-26 09:19:03.986794,C1022,1.6,cash,165.36,01291570431,delivered
102459,R84,Nasr City,2026-02-26 09:29:00,2026-02-26 09:59:14.061952,2026-02-26 09:56:46.822390,C1197,3.3,wallet,123.72,1553658788,delivered
100004,R76,Heliopolis,2026-02-26 09:49:00,2026-02-26 10:07:05.825306,2026-02-26 10:08:44.735820,C1039,1.1,card,238.98,0104664,delivered
100432,R86,Heliopolis,2026-02-26 10:16:00,2026-02-26 10:43:37.608001,2026-02-26 10:43:25.514689,C1142,3.0,card,323.7,01242302708,delivered
102635,R112,Maadi,2026-02-26 10:35:00,2026-02-26 11:23:39.879609,2026-02-26 11:26:05.560151,C1186,9.4,wallet,338.52,0126215,delivered
100029,R141,Maadi,2026-02-26 10:56:00,2026-02-26 11:15:01.402762,2026-02-26 11:16:30.942655,C1088,4.3,card,217.57,01019192036,delivered
102850,R61,Maadi,2026-02-26 11:04:00,2026-02-26 11:33:55.623376,2026-02-26 11:29:52.363341,C1043,2.4,cash,293.46,01116770397,delivered
101936,R103,Dokki,2026-02-26 11:20:00,2026-02-26 11:44:34.084378,2026-02-26 11:48:25.145394,C1088,5.6,cash,352.52,01065573246,delivered
101660,R85,Maadi,2026-02-26 11:27:00,2026-02-26 11:52:49.207997,2026-02-26 11:54:41.505345,C1137,3.5,wallet,268.68,01547546367,delivered
100885,R47,Heliopolis,2026-02-26 11:36:00,2026-02-26 12:00:27.725921,2026-02-26 12:01:39.375864,C1176,1.5,cash,372.42,01266968226,delivered
101367,R107,Zamalek,2026-02-26 12:51:00,2026-02-26 13:18:16.038035,2026-02-26 13:13:41.639246,C1026,1.5,card,389.03,01192885176,delivered
100253,R118,Dokki,2026-02-26 13:00:00,2026-02-26 13:19:45.654830,2026-02-26 13:19:30.304457,C1105,1.4,cash,329.26,01192453444,delivered
102350,R121,Zamalek,2026-02-26 13:23:00,2026-02-26 13:49:40.756914,2026-02-26 13:51:57.404726,C1006,6.9,wallet,368.29,010-5687-7900,delivered
100953,R65,El Maadi,2026-02-26 13:52:00,2026-02-26 14:38:30.640884,2026-02-26 14:35:57.524820,C1005,9.3,cash,220.11,01104811752,delivered
102412,R21,Heliopolis,2026-02-26 14:07:00,2026-02-26 14:30:58.205260,2026-02-26 14:31:26.935761,C1054,5.0,wallet,259.94,01524549423,delivered
101406,R127,Mohandessin,2026-02-26 14:21:00,2026-02-26 14:49:57.195428,2026-02-26 14:54:47.965042,C1048,5.4,cash,141.81,01237320808,delivered
102660,R129,Mohandessin,2026-02-26 14:29:00,2026-02-26 14:54:50.653397,2026-02-26 14:53:06.051058,C1019,4.6,cash,447.48,01507379505,delivered
101391,R75,Heliopolis,2026-02-26 15:04:00,2026-02-26 15:36:49.117463,2026-02-26 15:39:43.016485,C1015,6.2,cash,254.88,01569310035,delivered
100407,R88,Zamalek,2026-02-26 15:28:00,2026-02-26 16:09:40.892103,2026-02-26 16:09:02.305896,C1087,8.5,cash,238.36,01245085233,delivered
102047,R80,Dokki,2026-02-26 15:34:00,2026-02-26 16:02:29.291648,2026-02-26 16:04:26.023784,,6.3,cash,273.31,01542563497,delivered
100728,R13,Nasr City,2026-02-26 16:31:00,2026-02-26 17:08:02.486938,2026-02-26 17:07:28.388554,C1068,5.8,wallet,317.42,01011742043,delivered
100234,R147,Mohandessin,2026-02-26 16:36:00,2026-02-26 17:12:51.886998,2026-02-26 17:12:33.996362,C1095,7.8,cash,327.38,01042368656,delivered
100718,R94,Heliopolis,2026-02-26 17:19:00,2026-02-26 18:02:25.665892,2026-02-26 18:04:35.389283,C1199,9.5,cash,320.98,01141361424,delivered
102219,R108,Mohandessin,2026-02-26 17:24:00,2026-02-26 17:48:55.391961,2026-02-26 17:50:02.344126,C1137,3.9,wallet,432.91,01094169623,delivered
101225,R31,Heliopolis,2026-02-26 17:53:00,2026-02-26 18:34:38.143236,2026-02-26 18:33:10.107109,C1002,11.0,card,206.65,01943198434,delivered
102004,R109,Zamalek,2026-02-26 19:47:00,2026-02-26 20:31:31.177037,,C1152,9.5,card,219.85,01174400,cancelled
101635,R53,Maadi,2026-02-26 20:01:00,2026-02-26 20:26:45.121022,2026-02-26 20:30:28.573443,C1065,4.2,cash,224.43,01588463811,delivered
102071,R106,Dokki,2026-02-26 21:00:00,2026-02-26 21:22:42.606894,2026-02-26 21:26:13.077033,C1145,4.9,card,150.31,01558503665,delivered
102632,R73,Nasr City,2026-02-26 21:23:00,2026-02-26 22:09:28.762841,2026-02-26 22:11:05.135327,C1141,10.9,card,257.91,01579852482,delivered
101443,R145,Maadi,2026-02-26 21:33:00,2026-02-26 22:11:41.229857,2026-02-26 22:08:53.525156,C1003,7.0,cash,421.11,01247558197,delivered
102644,R34,Heliopolis,2026-02-26 21:54:00,2026-02-26 22:25:15.912094,2026-02-26 22:29:33.004709,C1071,7.1,card,115.3,1048520817,delivered
102394,R108,Dokki,2026-02-26 21:54:00,2026-02-26 22:30:10.751359,2026-02-26 22:32:14.702194,C1015,6.8,wallet,433.47,01028573241,delivered
102364,R111,Mohandessin,2026-02-26 22:14:00,2026-02-26 22:36:28.948227,2026-02-26 22:36:22.638382,C1161,3.3,cash,402.7,01292468018,delivered
101325,R136,Mohandessin,2026-02-26 22:29:00,2026-02-26 23:17:22.714027,2026-02-26 23:18:57.165335,C1166,10.8,cash,244.12,01031942204,delivered
100672,R72,Zamalek,2026-02-26 22:51:00,2026-02-26 23:39:46.887825,2026-02-26 23:39:57.969052,C1106,10.5,card,390.62,01507029658,delivered
101234,R48,Maadi,2026-02-27 07:23:00,2026-02-27 08:06:16.289769,2026-02-27 08:10:36.106386,C1024,9.3,cash,164.89,01519803700,delivered
100405,R140,Zamalek,2026-02-27 07:42:00,2026-02-27 08:01:15.293663,2026-02-27 08:02:32.232267,C1163,3.3,cash,70.02,01576596655,delivered
100956,R39,maadi,2026-02-27 07:48:00,2026-02-27 08:14:07.351602,2026-02-27 08:12:08.468218,C1175,2.4,cash,122.67,01076867995,delivered
100874,R88,El Maadi,2026-02-27 07:50:00,2026-02-27 08:11:31.171529,2026-02-27 08:09:56.354665,C1012,2.4,card,177.84,01143936038,delivered
102144,R70,Heliopolis,2026-02-27 08:56:00,2026-02-27 09:48:19.016481,2026-02-27 09:44:35.193698,C1183,9.6,cash,309.62,01213156821,delivered
100384,R126,Mohandessin,2026-02-27 09:06:00,2026-02-27 09:50:02.303773,2026-02-27 09:47:49.620348,C1159,9.8,cash,254.83,01237800648,delivered
101282,R62,Heliopolis,2026-02-27 09:45:00,2026-02-27 10:04:33.283276,2026-02-27 10:04:58.775049,C1124,3.2,cash,360.91,01241561814,delivered
102468,R89,Zamalek,2026-02-27 10:30:00,2026-02-27 10:56:30.979114,2026-02-27 10:58:47.841441,C1040,3.6,cash,70.99,01227775804,delivered
102630,R37,Mohandessin,2026-02-27 10:42:00,2026-02-27 11:08:12.599518,2026-02-27 11:07:13.430503,C1146,1.5,card,116.81,01547018337,delivered
101408,R13,Dokki,2026-02-27 11:08:00,2026-02-27 11:46:02.742870,2026-02-27 11:41:56.844569,,6.6,cash,199.5,01534149587,delivered
101344,R108,Zamalek,2026-02-27 11:37:00,2026-02-27 12:10:46.577679,2026-02-27 12:10:31.603981,C1076,3.0,wallet,120.78,01031863797,delivered
101913,R34,Heliopolis,2026-02-27 12:07:00,2026-02-27 12:48:19.090544,2026-02-27 12:50:00.898910,C1178,10.9,card,349.01,01161507643,delivered
101862,R127,Nasr City,2026-02-27 12:24:00,2026-02-27 13:02:18.678809,2026-02-27 13:01:32.468180,C1108,7.1,cash,245.72,01516207569,delivered
100451,R121,Zamalek,2026-02-27 12:36:00,2026-02-27 13:25:12.358969,2026-02-27 13:22:45.221828,C1199,9.5,card,271.41,01075955287,delivered
100696,R20,Maadi,2026-02-27 12:41:00,2026-02-27 13:21:30.909436,2026-02-27 13:25:22.823173,,10.2,card,390.61,01254342278,delivered
101599,R25,Zamalek,2026-02-27 12:43:00,2026-02-27 13:08:56.044374,2026-02-27 13:07:39.463424,C1100,3.1,cash,268.66,01547808935,delivered
101012,R42,Heliopolis,2026-02-27 12:44:00,2026-02-27 13:12:54.379839,2026-02-27 13:14:09.666750,C1047,2.4,wallet,168.86,01053033166,delivered
101175,R124,Nasr City,2026-02-27 14:21:00,2026-02-27 15:03:08.660641,2026-02-27 15:00:31.291332,C1091,9.3,card,245.98,01308845205,delivered
100863,R117,Zamalek,2026-02-27 14:26:00,2026-02-27 15:09:16.701845,2026-02-27 15:08:19.090873,C1159,11.0,wallet,348.36,01045668578,delivered
100175,R132,Nasr City,2026-02-27 15:17:00,2026-02-27 15:45:15.198600,2026-02-27 15:44:49.839712,,1.4,cash,106.21,01014355011,delivered
102430,R21,Nasr City,2026-02-27 15:38:00,2026-02-27 15:54:27.629169,2026-02-27 15:58:22.076119,C1078,2.8,wallet,65.52,01289747688,delivered
102117,R124,Zamalek,2026-02-27 15:54:00,2026-02-27 16:30:09.450859,2026-02-27 16:30:44.937454,C1047,5.8,cash,239.42,01236948411,delivered
101869,R143,Mohandessin,2026-02-27 16:31:00,2026-02-27 17:21:59.399988,2026-02-27 17:17:54.259071,C1080,9.0,card,406.66,01030734658,delivered
102992,R104,maadi,2026-02-27 17:12:00,2026-02-27 17:26:57.720007,2026-02-27 17:28:33.957480,C1113,2.1,cash,283.24,01036397386,delivered
101330,R144,Mohandessin,2026-02-27 17:17:00,2026-02-27 17:53:10.457163,,C1052,5.8,card,441.7,01205467727,cancelled
102145,R82,Mohandessin,2026-02-27 18:21:00,2026-02-27 18:51:30.498840,2026-02-27 18:54:11.598899,,9.0,cash,101.79,01052373665,delivered
100414,R76,Nasr City,2026-02-27 18:42:00,2026-02-27 19:32:51.066554,2026-02-27 19:34:59.671815,C1151,10.3,card,276.65,01515914436,delivered
101377,R38,Mohandessin,2026-02-27 18:46:00,2026-02-27 19:22:48.100022,2026-02-27 19:24:04.652944,C1114,7.9,cash,417.79,01220610748,delivered
102693,R47,Mohandessin,2026-02-27 19:02:00,2026-02-27 19:38:24.993953,2026-02-27 19:33:41.925851,C1144,7.3,cash,309.31,01271358966,delivered
102062,R69,Mohandessin,2026-02-27 19:20:00,2026-02-27 19:52:28.569123,2026-02-27 19:48:10.139286,,3.7,cash,62.06,01294590557,delivered
100195,R139,Nasr City,2026-02-27 19:23:00,2026-02-27 20:05:29.251318,2026-02-27 20:02:01.833549,C1113,7.1,wallet,417.51,01298400202,delivered
102098,R83,Maadi,2026-02-27 19:28:00,2026-02-27 20:10:23.161076,2026-02-27 20:08:04.992788,C1170,10.0,cash,348.42,01138897853,delivered
102336,R43,Heliopolis,2026-02-27 19:50:00,2026-02-27 20:14:53.269809,2026-02-27 20:15:39.156569,C1078,5.8,wallet,295.17,01107981640,delivered
102694,R51,Mohandessin,2026-02-27 20:33:00,2026-02-27 21:17:05.941870,,C1146,5.8,cash,334.46,01571404692,cancelled
101709,R140,Zamalek,2026-02-27 20:38:00,2026-02-27 21:29:04.438956,2026-02-27 21:27:49.528959,C1007,10.9,cash,99.56,01173102752,delivered
100514,R26,El Maadi,2026-02-27 20:45:00,2026-02-27 21:22:56.636855,2026-02-27 21:27:19.156322,C1037,9.6,cash,185.38,01587014662,delivered
101890,R39,Dokki,2026-02-27 20:58:00,2026-02-27 21:44:13.709104,2026-02-27 21:48:45.798370,C1150,10.9,cash,131.03,0129346,delivered
102162,R25,Mohandessin,2026-02-27 20:59:00,2026-02-27 21:29:57.792621,2026-02-27 21:31:18.998735,C1060,5.0,wallet,109.79,01159175891,delivered
100423,R74,Mohandessin,2026-02-27 21:33:00,2026-02-27 21:50:46.765307,2026-02-27 21:52:51.696696,C1187,1.7,card,209.23,01579797889,delivered
101657,R19,Zamalek,2026-02-27 21:44:00,2026-02-27 22:19:50.818593,2026-02-27 22:16:55.032879,C1094,7.1,card,184.58,01140911497,delivered
100585,R22,Mohandessin,2026-02-27 22:14:00,2026-02-27 23:10:19.522852,2026-02-27 23:05:50.576256,C1138,8.0,cash,87.69,01201773987,delivered
100720,R104,El Maadi,2026-02-27 22:27:00,2026-02-27 23:16:50.704045,2026-02-27 23:18:23.585054,C1014,9.7,cash,130.86,01200192850,delivered
100801,R35,Nasr City,2026-02-28 07:26:00,2026-02-28 07:52:29.595904,,C1192,2.7,card,214.92,01248444448,cancelled
100516,R120,Zamalek,2026-02-28 07:30:00,2026-02-28 08:12:18.331922,2026-02-28 08:11:47.202968,C1045,6.7,cash,170.38,01274402881,delivered
102970,R81,Zamalek,2026-02-28 07:53:00,2026-02-28 08:48:58.275814,2026-02-28 08:46:21.428922,C1192,11.4,cash,406.24,01456134058,delivered
101025,R97,Mohandessin,2026-02-28 07:56:00,2026-02-28 08:41:29.555460,2026-02-28 08:45:41.062074,C1148,10.3,cash,412.63,01237996399,delivered
101859,R11,Nasr City,2026-02-28 08:12:00,2026-02-28 08:54:28.098499,2026-02-28 08:52:57.826140,C1064,8.6,cash,346.77,01254328487,delivered
100209,R131,Dokki,2026-02-28 08:24:00,2026-02-28 08:53:55.975561,2026-02-28 08:49:47.791366,C1174,2.7,wallet,279.39,01594270159,delivered
102830,R145,Maadi,2026-02-28 08:31:00,2026-02-28 09:19:14.966793,2026-02-28 09:20:47.259220,C1156,9.2,cash,75.8,015-4422-3824,delivered
102295,R38,Maadi,2026-02-28 08:45:00,2026-02-28 09:20:02.784786,2026-02-28 09:20:57.749762,C1088,9.2,card,160.1,01276444051,delivered
102018,R18,Zamalek,2026-02-28 09:09:00,2026-02-28 09:33:26.316778,2026-02-28 09:33:45.705865,,1.3,wallet,399.02,01271353206,delivered
102512,R125,Dokki,2026-02-28 09:23:00,2026-02-28 09:40:38.840323,2026-02-28 09:41:32.511373,C1119,2.5,card,60.99,01173706944,delivered
100056,R147,El Maadi,2026-02-28 10:15:00,2026-02-28 10:38:03.988854,2026-02-28 10:42:04.973966,C1021,4.2,wallet,88.01,011-2540-8876,delivered
101987,R145,Mohandessin,2026-02-28 10:50:00,2026-02-28 11:23:49.694004,2026-02-28 11:20:59.246012,C1130,4.9,cash,342.38,01199083694,delivered
102470,R19,Nasr City,2026-02-28 11:28:00,2026-02-28 12:01:36.791678,2026-02-28 12:03:15.402060,,6.6,card,243.43,01267075764,delivered
101312,R96,Dokki,2026-02-28 11:45:00,2026-02-28 12:34:22.807016,,C1030,7.4,cash,192.19,01032030170,cancelled
101953,R114,Heliopolis,2026-02-28 11:57:00,2026-02-28 12:16:22.382319,2026-02-28 12:19:54.874076,C1095,3.7,wallet,392.16,01535206041,delivered
100128,R83,Nasr City,2026-02-28 12:06:00,2026-02-28 12:41:23.322113,2026-02-28 12:45:23.376880,C1170,7.3,cash,252.89,01067312899,delivered
100031,R77,Dokki,2026-02-28 12:32:00,2026-02-28 13:05:31.507318,2026-02-28 13:04:07.901719,C1192,5.7,wallet,419.21,01252723583,delivered
102158,R103,Nasr City,2026-02-28 13:02:00,2026-02-28 13:21:23.079382,2026-02-28 13:25:47.249892,C1185,4.2,cash,74.9,01571594903,delivered
101286,R144,Nasr City,2026-02-28 13:11:00,2026-02-28 13:44:41.384012,2026-02-28 13:39:59.396004,C1147,2.9,cash,176.78,0123266,delivered
101889,R63,Nasr City,2026-02-28 13:57:00,2026-02-28 14:27:12.804639,2026-02-28 14:23:43.570449,C1042,6.4,cash,243.42,01238961885,delivered
100001,R126,Dokki,2026-02-28 14:25:00,2026-02-28 14:51:35.316032,2026-02-28 14:56:20.689443,C1171,8.7,card,109.96,01119764854,delivered
100339,R55,Zamalek,2026-02-28 15:19:00,2026-02-28 15:55:24.012188,,C1051,8.4,cash,423.77,01268171580,cancelled
100061,R83,Dokki,2026-02-28 16:03:00,2026-02-28 16:50:56.792330,2026-02-28 16:55:11.062320,C1150,9.7,card,60.9,01580347141,delivered
101117,R52,Nasr City,2026-02-28 16:16:00,2026-02-28 16:36:42.739636,2026-02-28 16:39:31.562828,C1007,4.7,cash,245.27,01069834030,delivered
102698,R40,Nasr City,2026-02-28 16:27:00,2026-02-28 16:44:21.755311,2026-02-28 16:48:39.294143,C1056,4.5,card,435.75,01548060,delivered
101053,R9,Heliopolis,2026-02-28 16:56:00,2026-02-28 17:20:54.267777,2026-02-28 17:16:11.231886,C1033,5.1,wallet,62.2,01219566231,delivered
101158,R138,Maadi,2026-02-28 16:58:00,2026-02-28 17:43:26.302681,2026-02-28 17:46:08.593785,C1104,11.4,cash,325.46,1245466174,delivered
102240,R70,Heliopolis,2026-02-28 17:07:00,2026-02-28 17:56:46.585662,2026-02-28 17:57:54.428855,C1160,10.0,card,103.04,01359791774,delivered
101798,R99,Nasr City,2026-02-28 17:10:00,2026-02-28 17:50:16.797210,2026-02-28 17:48:20.074096,C1043,8.0,cash,248.57,01077088846,delivered
100383,R117,Maadi,2026-02-28 17:11:00,2026-02-28 17:31:09.023511,2026-02-28 17:30:02.751086,C1149,1.7,wallet,278.68,01223385799,delivered
100302,R147,Nasr City,2026-02-28 17:41:00,2026-02-28 18:02:32.555001,2026-02-28 17:59:55.300933,C1175,3.5,cash,394.88,01036721710,delivered
102610,R132,Heliopolis,2026-02-28 18:09:00,2026-02-28 19:00:27.329201,,C1002,6.9,wallet,345.77,1238230706,delivered
101031,R128,Nasr City,2026-02-28 18:14:00,2026-02-28 18:44:30.351616,2026-02-28 18:47:11.391935,C1092,5.1,cash,164.37,1111156283,delivered
100790,R90,Nasr City,2026-02-28 18:52:00,2026-02-28 19:15:20.915255,2026-02-28 19:14:02.615063,,3.2,cash,383.26,015-0868-4111,delivered
102323,R137,Zamalek,2026-02-28 18:56:00,2026-02-28 19:56:00.134351,2026-02-28 19:51:45.734286,C1187,11.6,cash,345.52,01115248693,delivered
102139,R88,Maadi,2026-02-28 19:34:00,2026-02-28 20:20:13.677617,2026-02-28 20:21:29.232040,C1060,10.8,card,284.58,01102501591,delivered
101775,R31,Dokki,2026-02-28 20:53:00,2026-02-28 21:19:14.764601,2026-02-28 21:23:03.389509,C1136,3.2,cash,254.31,01082145951,delivered
102975,R124,Heliopolis,2026-02-28 21:14:00,2026-02-28 21:34:25.177925,2026-02-28 21:34:04.142109,C1106,3.9,cash,363.08,012-2363-3569,delivered
101594,R112,Maadi,2026-02-28 21:17:00,2026-02-28 22:00:22.098833,2026-02-28 22:03:53.903777,C1135,11.3,cash,316.37,01507121833,delivered
101997,R38,Maadi,2026-02-28 21:23:00,2026-02-28 22:00:33.264354,2026-02-28 22:03:10.340156,C1094,5.2,wallet,147.35,01017654452,delivered
102761,R42,Dokki,2026-02-28 21:45:00,2026-02-28 22:24:13.342466,2026-02-28 22:25:31.783442,C1036,10.5,wallet,89.86,01211370671,delivered
101526,R48,El Maadi,2026-02-28 21:58:00,2026-02-28 22:22:31.427150,2026-02-28 22:24:02.996374,C1138,2.2,card,63.16,015-1238-4051,delivered
101867,R69,Dokki,2026-02-28 22:49:00,2026-02-28 23:23:40.110494,2026-02-28 23:22:41.683541,C1115,5.0,cash,156.46,01580394790,delivered
100487,R18,Mohandessin,2026-02-28 22:50:00,2026-02-28 23:34:52.457228,2026-02-28 23:39:18.933395,C1133,10.4,wallet,81.65,01441269950,delivered
100513,R22,Dokki,2026-02-28 22:55:00,2026-02-28 23:30:28.943777,,C1171,4.7,card,437.01,01157525955,cancelled
100469,R37,Zamalek,2026-03-01 07:01:00,2026-03-01 07:37:00.272232,2026-03-01 07:34:15.146893,C1078,5.7,cash,383.8,1291059596,delivered
101527,R62,Mohandessin,2026-03-01 07:13:00,2026-03-01 07:57:52.445317,2026-03-01 07:56:56.024945,C1033,9.0,wallet,127.18,01131555376,delivered
100827,R10,Nasr City,2026-03-01 08:08:00,2026-03-01 08:46:41.258670,2026-03-01 08:44:59.910137,C1011,5.3,card,270.93,01540998421,delivered
100771,R143,Nasr City,2026-03-01 09:11:00,2026-03-01 09:50:19.493991,2026-03-01 09:47:32.541163,C1040,9.0,card,333.62,01242056243,delivered
102915,R55,Heliopolis,2026-03-01 10:52:00,2026-03-01 11:22:41.365126,2026-03-01 11:21:21.546580,C1001,1.9,card,135.81,01537949284,delivered
101544,R110,Dokki,2026-03-01 10:59:00,2026-03-01 11:24:09.904939,2026-03-01 11:19:44.565441,C1006,3.3,wallet,252.6,01580575344,delivered
101683,R17,Heliopolis,2026-03-01 11:28:00,2026-03-01 12:12:37.415060,2026-03-01 12:15:36.486703,C1038,10.0,cash,182.56,01179839952,delivered
102342,R89,Mohandessin,2026-03-01 11:33:00,2026-03-01 11:55:14.835374,2026-03-01 11:55:46.177914,C1018,3.1,card,228.37,01594258537,delivered
101463,R141,Dokki,2026-03-01 11:58:00,2026-03-01 12:37:51.771514,2026-03-01 12:42:33.910110,C1160,11.7,card,446.56,01582127962,delivered
101931,R3,Nasr City,2026-03-01 12:42:00,2026-03-01 13:08:40.768411,2026-03-01 13:06:40.503917,C1128,1.4,wallet,144.07,01013250998,delivered
100916,R132,Heliopolis,2026-03-01 13:15:00,2026-03-01 13:49:03.640356,2026-03-01 13:49:56.322010,C1072,6.1,cash,143.69,01007870639,delivered
100654,R48,Zamalek,2026-03-01 13:37:00,2026-03-01 14:20:51.122648,2026-03-01 14:24:02.251977,C1188,9.7,card,253.76,01531032296,delivered
101040,R55,Dokki,2026-03-01 13:42:00,2026-03-01 14:30:34.011374,,C1089,11.8,wallet,174.05,01160316972,cancelled
101658,R20,Zamalek,2026-03-01 13:58:00,2026-03-01 14:33:27.366054,2026-03-01 14:31:40.116693,C1089,9.0,card,359.11,01246362,delivered
102555,R128,Heliopolis,2026-03-01 13:59:00,2026-03-01 14:12:46.365218,2026-03-01 14:15:24.442726,C1132,4.1,cash,256.44,01650303979,delivered
101346,R105,Dokki,2026-03-01 13:59:00,2026-03-01 14:29:10.961041,2026-03-01 14:33:56.014629,C1157,7.3,cash,387.37,01016910895,delivered
102529,R119,Nasr City,2026-03-01 14:03:00,2026-03-01 14:41:19.530686,2026-03-01 14:44:43.170775,C1059,7.9,card,178.29,01207158894,delivered
102642,R19,Dokki,2026-03-01 14:12:00,2026-03-01 14:51:29.642395,2026-03-01 14:48:41.572273,C1022,7.1,wallet,121.38,015-9361-0570,delivered
101077,R127,Nasr City,2026-03-01 14:23:00,2026-03-01 15:04:48.755214,2026-03-01 15:02:59.256006,C1096,3.9,card,258.43,01148418660,delivered
102963,R115,Maadi,2026-03-01 14:39:00,2026-03-01 15:09:20.133633,,C1134,5.9,wallet,150.67,01266882498,cancelled
102235,R136,Zamalek,2026-03-01 14:54:00,2026-03-01 15:43:32.775985,2026-03-01 15:43:41.513527,C1112,11.4,cash,432.23,01099315840,delivered
102827,R90,Dokki,2026-03-01 16:19:00,2026-03-01 16:54:15.059018,2026-03-01 16:51:21.877392,C1086,4.7,wallet,305.81,01286007558,delivered
100989,R123,Heliopolis,2026-03-01 16:34:00,2026-03-01 16:59:09.478694,2026-03-01 16:59:18.234371,C1039,3.6,cash,443.92,01223991986,delivered
101345,R50,Dokki,2026-03-01 16:38:00,2026-03-01 17:21:09.611693,2026-03-01 17:17:23.593375,C1198,10.0,cash,223.38,01111612806,delivered
101123,R87,Mohandessin,2026-03-01 16:56:00,2026-03-01 17:29:18.556387,2026-03-01 17:30:39.441299,C1005,6.7,card,394.87,01118902610,delivered
100652,R124,Nasr City,2026-03-01 16:58:00,2026-03-01 17:34:49.148948,2026-03-01 17:36:35.694231,C1039,7.1,cash,128.63,01221567003,delivered
101611,R64,Maadi,2026-03-01 17:48:00,2026-03-01 17:58:00.000000,2026-03-01 17:57:44.083210,C1161,2.0,cash,396.32,01222206402,delivered
102608,R87,Dokki,2026-03-01 18:38:00,2026-03-01 19:11:35.151244,2026-03-01 19:13:49.658787,C1081,9.8,cash,172.43,01470667561,delivered
100457,R55,Dokki,2026-03-01 18:55:00,2026-03-01 19:35:08.600618,2026-03-01 19:30:23.030903,C1066,6.5,card,133.41,01167396876,delivered
101938,R54,Nasr City,2026-03-01 19:08:00,2026-03-01 19:50:47.391097,2026-03-01 19:48:04.096858,C1068,8.3,wallet,64.4,01072523660,delivered
100837,R125,Mohandessin,2026-03-01 19:36:00,2026-03-01 20:07:06.139160,2026-03-01 20:09:40.936548,C1076,5.6,card,204.75,01069565569,delivered
102544,R38,Heliopolis,2026-03-01 19:37:00,2026-03-01 20:11:49.365034,2026-03-01 20:09:41.556715,C1153,8.8,cash,423.15,01261034631,delivered
100090,R75,Maadi,2026-03-01 19:43:00,2026-03-01 20:09:16.334143,2026-03-01 20:05:20.721561,C1117,2.9,card,230.3,01045494907,delivered
102252,R45,Heliopolis,2026-03-01 19:48:00,2026-03-01 20:17:27.684845,,C1105,2.7,cash,222.35,01228878462,cancelled
102215,R16,Dokki,2026-03-01 21:20:00,2026-03-01 22:07:33.992787,2026-03-01 22:08:24.334649,C1155,8.8,cash,225.23,01007231799,delivered
100815,R31,maadi,2026-03-01 21:30:00,2026-03-01 21:40:46.922911,2026-03-01 21:44:51.415638,C1164,1.4,card,397.1,01146270362,delivered
102058,R77,Dokki,2026-03-01 22:09:00,2026-03-01 22:43:49.238143,2026-03-01 22:39:56.500713,C1053,7.7,wallet,283.63,01527237577,delivered
102465,R112,Zamalek,2026-03-02 07:13:00,2026-03-02 07:28:20.904583,2026-03-02 07:30:51.516664,C1107,2.4,card,285.18,01206318400,delivered
100644,R76,Nasr City,2026-03-02 07:15:00,2026-03-02 07:33:18.423557,2026-03-02 07:32:27.589415,C1081,2.0,cash,326.72,01096195601,delivered
100111,R111,Nasr City,2026-03-02 07:24:00,2026-03-02 07:49:48.060509,2026-03-02 07:49:12.638088,C1166,2.0,wallet,272.86,01545406799,delivered
101064,R55,Mohandessin,2026-03-02 07:33:00,2026-03-02 08:29:17.902337,2026-03-02 08:30:04.786220,C1054,11.1,cash,375.37,01142769551,delivered
102060,R76,Mohandessin,2026-03-02 08:02:00,2026-03-02 08:47:27.690299,2026-03-02 08:44:43.829701,C1130,10.7,cash,145.56,01553010330,delivered
